# ID        RA            DEC           z      Mag    Int_Pz    Rad(')   Rank
1649.000000   175.6486391  15.4843735    1.74   99.00  0.081     3.01     48
2019.000000   175.6824842  15.4772122    1.71   99.00  0.050     1.58     48
4329.000000   175.6254651  15.434287    1.50   99.00  0.088     3.76     48
2078.000000   175.7319067  15.4763585    1.60   99.00  0.080     2.95     48
4164.000000   175.6857238  15.4375853    0.40   23.54  0.000     0.84     48
4601.000000   175.7335634  15.4274645    0.48   99.00  0.080     3.00     47
4537.000000   175.7218974  15.4296218    0.76   22.62  0.016     2.36     47
2835.000000   175.7286229  15.4601967    1.84   99.00  0.071     2.41     47
2515.000000   175.7218817  15.4663591    0.79   21.19  0.014     2.16     47
3033.000000   175.7334379  15.4588265    0.49   25.17  0.019     2.67     47
1515.000000   175.721901  15.4872283    0.49   99.00  0.078     2.91     47
2161.000000   175.6344771  15.4745686    1.62   99.00  0.083     3.39     47
4097.000000   175.6905744  15.4373555    0.38   22.36  0.000     0.86     47
4114.000000   175.6894176  15.4371784    0.25   22.81  0.000     0.86     47
3830.000000   175.6269061  15.4452745    1.60   99.00  0.084     3.55     47
4098.000000   175.6893282  15.4364722    0.43   24.27  0.001     0.90     47
4945.000000   175.6979252  15.4234453    1.95   99.00  0.054     1.77     47
2811.000000   175.700766  15.4610998    0.45   23.53  0.002     0.94     47
2880.000000   175.6746985  15.4580471    0.61   23.48  0.000     0.86     47
4250.000000   175.7463479  15.4394281    0.43   27.71  0.023     3.45     46
2192.000000   175.6696206  15.4745147    0.43   24.77  0.013     1.75     46
4050.000000   175.6770434  15.4403065    0.63   21.83  0.001     0.92     46
1199.000000   175.7064773  15.4923235    0.45   25.96  0.019     2.68     46
3528.000000   175.6715648  15.4495958    0.45   25.59  0.002     0.95     46
1082.000000   175.709093  15.4955491    0.44   26.30  0.020     2.92     46
4227.000000   175.680801  15.4368418    0.49   24.23  0.002     0.97     46
4859.000000   175.6760636  15.4244558    1.69   25.21  0.013     1.76     46
6281.000000   175.7179415  15.3881624    1.50   99.00  0.086     4.17     46
1156.000000   175.6757023  15.4941876    0.44   99.00  0.071     2.66     46
3660.000000   175.6289336  15.448008    1.60   99.00  0.080     3.42     46
1667.000000   175.648049  15.4840521    1.67   99.00  0.075     3.03     45
4371.000000   175.6691265  15.4342019    1.69   26.95  0.011     1.50     45
5795.000000   175.7043704  15.3995817    1.60   99.00  0.077     3.25     45
6372.000000   175.6998811  15.3866089    1.60   99.00  0.083     3.95     45
2366.000000   175.7528474  15.4717197    1.60   99.00  0.083     3.95     45
2300.000000   175.6480862  15.4727811    1.90   99.00  0.069     2.64     45
381.000000   175.6925852  15.5081079    1.60   99.00  0.078     3.41     45
4954.000000   175.7165385  15.4231884    0.75   24.79  0.016     2.37     45
1110.000000   175.7083069  15.4944042    0.57   23.60  0.017     2.84     45
2717.000000   175.6941533  15.4652507    0.49   21.84  0.000     0.91     45
5070.000000   175.7256761  15.419839    0.54   23.50  0.017     2.89     45
1550.000000   175.7389571  15.4865727    1.60   99.00  0.079     3.63     44
2796.000000   175.6770279  15.4624105    0.57   23.47  0.000     0.91     44
5650.000000   175.7267316  15.4032135    1.60   99.00  0.079     3.66     44
4079.000000   175.7246629  15.4404488    1.86   99.00  0.060     2.22     44
4138.000000   175.6965502  15.4385676    0.20   23.86  0.000     0.92     44
77.000000   175.6802562  15.5169089    1.60   99.00  0.081     3.96     44
120.000000   175.6867078  15.5180917    1.60   99.00  0.081     4.00     44
5297.000000   175.7297405  15.4138777    1.61   99.00  0.075     3.30     44
3666.000000   175.7027495  15.4453386    0.09   16.21  0.000     0.93     44
3298.000000   175.6210222  15.4539168    1.60   99.00  0.079     3.87     44
4160.000000   175.6958964  15.4378761    0.29   22.88  0.000     0.93     44
2700.000000   175.6408041  15.4644347    1.68   24.63  0.017     2.84     44
2886.000000   175.6746729  15.4603342    0.56   24.01  0.000     0.94     44
4860.000000   175.7231686  15.4250327    0.48   24.67  0.016     2.58     43
4082.000000   175.6993399  15.4402584    0.35   23.50  0.000     0.94     43
2456.000000   175.6591382  15.4737795    0.59   24.92  0.014     2.14     43
3567.000000   175.7046289  15.447669    0.63   21.85  0.001     0.99     43
2429.000000   175.6811327  15.4704456    0.54   24.72  0.005     1.21     43
4293.000000   175.6860193  15.4357025    2.11   99.00  0.000     0.95     43
1159.000000   175.6943435  15.4939807    1.65   99.00  0.063     2.58     43
4021.000000   175.7341732  15.4432602    0.64   21.34  0.014     2.72     43
4391.000000   175.6840047  15.4342761    0.66   23.65  0.002     1.05     43
3606.000000   175.7341254  15.4450646    0.59   21.53  0.014     2.70     43
3124.000000   175.669889  15.4568979    1.83   99.00  0.011     1.09     43
5423.000000   175.6593801  15.4069551    1.90   21.45  0.015     3.14     42
348.000000   175.6755672  15.5093937    1.61   99.00  0.073     3.55     42
1201.000000   175.7058032  15.4923887    0.51   26.79  0.017     2.67     42
5153.000000   175.7134237  15.4178313    0.45   26.40  0.016     2.50     42
3101.000000   175.6378006  15.457292    1.61   99.00  0.066     2.92     42
1301.000000   175.7329809  15.4906999    1.61   99.00  0.072     3.51     42
2284.000000   175.6963985  15.4728619    0.61   22.15  0.006     1.38     42
4122.000000   175.6754119  15.440454    0.18   19.37  0.000     0.98     42
1447.000000   175.7021761  15.4879868    1.68   26.40  0.015     2.35     42
2276.000000   175.6671544  15.4724875    1.64   99.00  0.041     1.74     42
2354.000000   175.6795838  15.4720964    0.51   24.92  0.006     1.33     42
3232.000000   175.7100462  15.4509294    1.66   23.93  0.005     1.28     42
864.000000   175.7098743  15.4993339    1.76   23.60  0.016     3.14     42
4841.000000   175.7399514  15.4275119    1.62   99.00  0.069     3.33     42
2400.000000   175.7021676  15.4711891    0.38   27.71  0.008     1.45     41
6272.000000   175.7050292  15.3889681    1.61   99.00  0.073     3.87     41
3582.000000   175.670213  15.4491631    1.72   99.00  0.003     1.03     41
3814.000000   175.6274895  15.4456356    1.61   99.00  0.070     3.51     41
3499.000000   175.6208446  15.4503501    1.61   99.00  0.073     3.88     41
359.000000   175.6763634  15.5093382    1.61   99.00  0.070     3.54     41
573.000000   175.6784395  15.5044667    1.61   99.00  0.067     3.23     41
3225.000000   175.6676513  15.4547846    0.71   22.44  0.003     1.19     41
2060.000000   175.6351486  15.4768918    1.66   27.71  0.019     3.41     41
470.000000   175.651828  15.5066204    1.61   99.00  0.072     3.92     41
4261.000000   175.6979743  15.4349795    0.60   20.11  0.002     1.14     41
4252.000000   175.694364  15.4356371    0.59   21.24  0.000     1.02     41
3639.000000   175.7241105  15.4483197    0.43   26.95  0.013     2.10     41
5390.000000   175.7181423  15.4099913    1.92   99.00  0.063     3.04     40
2419.000000   175.6973286  15.4692222    1.81   23.18  0.003     1.20     40
4237.000000   175.6796805  15.4362624    0.18   22.55  0.000     1.03     40
3352.000000   175.6379035  15.4532221    1.62   99.00  0.061     2.89     40
957.000000   175.6550094  15.4922577    1.92   99.00  0.063     3.10     40
4222.000000   175.669809  15.4371895    0.59   24.14  0.005     1.35     40
953.000000   175.6488021  15.4919109    1.92   99.00  0.065     3.32     40
50.000000   175.6781896  15.5209385    1.61   99.00  0.072     4.21     40
4549.000000   175.7099368  15.4300728    1.78   99.00  0.038     1.80     40
1439.000000   175.7185805  15.4884884    0.46   99.00  0.059     2.85     40
4369.000000   175.6337903  15.4342737    1.62   99.00  0.064     3.30     40
956.000000   175.6519179  15.49236    1.92   99.00  0.063     3.22     40
3473.000000   175.6303357  15.4495081    1.62   99.00  0.064     3.33     40
2930.000000   175.75177  15.4588019    1.61   99.00  0.067     3.72     39
3952.000000   175.7183904  15.4463898    0.58   24.61  0.009     1.79     39
3204.000000   175.705706  15.4556937    0.33   24.00  0.000     1.06     39
4501.000000   175.6535445  15.4309842    0.53   24.23  0.012     2.33     39
3335.000000   175.7517044  15.4488003    1.61   99.00  0.066     3.69     39
809.000000   175.7133039  15.5006092    0.43   99.00  0.062     3.30     39
514.000000   175.6668241  15.5043727    1.92   99.00  0.063     3.41     39
2706.000000   175.6306715  15.4647116    1.62   99.00  0.063     3.41     39
346.000000   175.6638807  15.5094715    1.91   99.00  0.066     3.75     39
4273.000000   175.7371623  15.4358626    0.40   28.90  0.017     3.00     39
232.000000   175.6709923  15.5125931    1.61   99.00  0.066     3.80     39
1108.000000   175.7077655  15.4947549    1.76   26.40  0.015     2.84     39
187.000000   175.6876878  15.5170385    1.61   99.00  0.067     3.94     39
1160.000000   175.6948345  15.4935893    1.69   24.79  0.013     2.56     39
6524.000000   175.7041496  15.3816192    1.61   99.00  0.069     4.29     39
282.000000   175.6933616  15.5112338    1.92   99.00  0.064     3.60     39
3709.000000   175.6651139  15.4470777    0.55   24.44  0.004     1.34     38
1061.000000   175.6620197  15.4955862    1.62   99.00  0.058     3.05     38
1457.000000   175.736499  15.487302    1.92   99.00  0.063     3.54     38
3089.000000   175.733961  15.4572392    1.68   26.20  0.014     2.69     38
3898.000000   175.7437534  15.4438867    0.46   99.00  0.060     3.26     38
5800.000000   175.6804802  15.3991806    1.67   25.24  0.015     3.16     38
5938.000000   175.7115775  15.3928955    1.92   99.00  0.064     3.77     38
3050.000000   175.7490297  15.4560937    1.62   99.00  0.062     3.54     38
1729.000000   175.6935917  15.4842794    0.59   23.01  0.009     2.00     38
3926.000000   175.7153115  15.4437836    0.40   99.00  0.028     1.65     38
2622.000000   175.6254107  15.4658    1.92   99.00  0.063     3.72     38
1675.000000   175.7230262  15.4833279    0.43   24.27  0.013     2.79     38
161.000000   175.6677347  15.5157782    1.62   99.00  0.065     4.04     38
5130.000000   175.7041598  15.4167083    0.72   24.57  0.011     2.28     38
4390.000000   175.6794052  15.43364    0.66   24.42  0.001     1.17     38
4571.000000   175.6732948  15.4290435    0.63   24.00  0.006     1.59     38
2454.000000   175.6829355  15.4694064    0.30   22.71  0.000     1.12     37
6146.000000   175.7141015  15.3928455    1.62   99.00  0.063     3.82     37
5426.000000   175.7054178  15.4094996    1.66   25.21  0.013     2.71     37
3530.000000   175.6182072  15.448906    1.92   99.00  0.064     4.03     37
4205.000000   175.6750617  15.4372261    0.25   23.64  0.000     1.13     37
4280.000000   175.7013435  15.4346644    0.69   22.68  0.002     1.27     37
1786.000000   175.7040205  15.4816733    0.47   26.20  0.010     2.04     37
6555.000000   175.7119001  15.3788656    1.91   99.00  0.067     4.57     37
3161.000000   175.6473485  15.4546505    1.67   24.47  0.011     2.35     37
1416.000000   175.7091483  15.4887289    1.63   99.00  0.048     2.55     37
39.000000   175.6766131  15.5222852    1.62   99.00  0.065     4.30     37
2876.000000   175.7061867  15.4584552    0.39   19.11  0.000     1.14     37
4385.000000   175.6458416  15.432538    0.47   20.02  0.010     2.68     37
1535.000000   175.6598734  15.486297    1.93   24.44  0.012     2.65     37
685.000000   175.7015964  15.5017666    1.67   28.90  0.016     3.12     37
1235.000000   175.7194625  15.4923445    0.43   99.00  0.054     3.06     37
2557.000000   175.6776209  15.4677473    0.45   24.05  0.000     1.15     37
4490.000000   175.7446513  15.4313972    0.38   28.90  0.017     3.49     37
6363.000000   175.7151318  15.3840553    1.62   99.00  0.064     4.34     36
3991.000000   175.6554704  15.4416136    0.75   20.39  0.007     1.97     36
3885.000000   175.7064309  15.443932    0.44   23.07  0.000     1.16     36
2499.000000   175.6438864  15.46872    1.63   99.00  0.049     2.75     36
2405.000000   175.6980989  15.4681506    0.64   23.16  0.000     1.17     36
1711.000000   175.6656272  15.4831366    0.70   24.18  0.010     2.30     36
3483.000000   175.7604415  15.4516369    1.62   99.00  0.062     4.19     36
139.000000   175.6593863  15.5170527    1.62   99.00  0.062     4.27     36
4930.000000   175.7421259  15.4235031    1.69   26.20  0.015     3.55     36
520.000000   175.666773  15.5056897    1.62   99.00  0.056     3.48     36
1013.000000   175.7048946  15.4972945    1.65   99.00  0.050     2.92     36
6315.000000   175.6917397  15.387173    1.62   99.00  0.059     3.86     36
4128.000000   175.7037311  15.43886    0.55   23.97  0.000     1.18     36
2058.000000   175.7356909  15.4752111    1.63   99.00  0.052     3.11     36
3922.000000   175.7082722  15.4433863    1.74   99.00  0.005     1.27     36
4117.000000   175.7085738  15.4386576    0.58   23.67  0.003     1.42     35
3879.000000   175.7093191  15.4435206    1.77   25.24  0.002     1.32     35
4113.000000   175.6364499  15.4394468    1.96   99.00  0.051     3.06     35
4977.000000   175.710477  15.4222848    0.65   24.18  0.009     2.18     35
4254.000000   175.7011609  15.4360937    0.56   22.80  0.000     1.19     35
4914.000000   175.6674581  15.4239476    0.55   23.88  0.008     2.03     35
5150.000000   175.6677271  15.4176473    0.61   22.44  0.009     2.34     35
5582.000000   175.7312233  15.4052501    1.94   99.00  0.057     3.73     35
1934.000000   175.7333171  15.4792436    1.63   99.00  0.051     3.11     35
5642.000000   175.7263595  15.4035134    1.62   99.00  0.056     3.63     35
2158.000000   175.6675552  15.4745737    1.71   99.00  0.027     1.82     35
975.000000   175.695423  15.4976502    1.64   99.00  0.047     2.81     35
4843.000000   175.7334506  15.4258562    0.62   25.89  0.013     3.05     35
4525.000000   175.6914246  15.4290472    0.60   24.12  0.002     1.36     35
4239.000000   175.7037145  15.4364644    0.65   25.04  0.001     1.28     35
1304.000000   175.7118057  15.4880056    0.77   20.77  0.009     2.59     35
1282.000000   175.6512534  15.4948085    1.95   99.00  0.052     3.36     35
2168.000000   175.7209428  15.474736    0.45   23.22  0.009     2.37     34
1598.000000   175.6699558  15.4855903    0.39   27.39  0.010     2.30     34
4862.000000   175.668825  15.4253331    0.40   99.00  0.027     1.91     34
4134.000000   175.6436555  15.4422081    0.49   16.69  0.007     2.62     34
2740.000000   175.7077462  15.462588    0.59   22.13  0.001     1.33     34
1741.000000   175.6406026  15.4824008    1.96   99.00  0.050     3.31     34
5778.000000   175.6372325  15.4182277    1.95   99.00  0.052     3.54     34
4359.000000   175.6669909  15.4341326    1.91   25.21  0.004     1.59     34
5625.000000   175.7225911  15.4039684    1.63   99.00  0.051     3.48     34
4604.000000   175.6711229  15.4280562    1.71   25.96  0.005     1.70     33
5351.000000   175.7338742  15.4109251    1.63   99.00  0.051     3.60     33
2518.000000   175.6721113  15.466521    0.51   22.81  0.000     1.29     33
1275.000000   175.6851728  15.4913592    0.66   25.24  0.009     2.40     33
2413.000000   175.6640941  15.4707992    1.88   99.00  0.021     1.80     33
4084.000000   175.7073133  15.4404783    0.39   21.98  0.000     1.30     33
2709.000000   175.7261317  15.4635673    0.76   20.70  0.007     2.33     33
2757.000000   175.6526406  15.4632395    0.75   23.10  0.007     2.16     33
549.000000   175.7036878  15.5029705    1.64   99.00  0.046     3.23     33
4281.000000   175.7025045  15.4347214    0.46   22.37  0.000     1.31     33
6371.000000   175.699214  15.3866785    1.95   99.00  0.052     3.94     33
2304.000000   175.7412713  15.4692681    1.64   99.00  0.046     3.27     33
3757.000000   175.6166003  15.4429243    1.63   99.00  0.053     4.16     32
4844.000000   175.6941903  15.4255835    0.51   24.47  0.003     1.59     32
1648.000000   175.7202883  15.4836869    1.64   23.25  0.009     2.69     32
5266.000000   175.6997341  15.4149758    1.66   99.00  0.031     2.29     32
4497.000000   175.7005353  15.4311259    0.58   24.67  0.001     1.42     32
2739.000000   175.7073867  15.4634796    0.38   20.90  0.000     1.34     32
5091.000000   175.6517633  15.4194437    0.57   24.98  0.010     2.84     32
4494.000000   175.6794457  15.4306012    1.82   24.63  0.000     1.34     32
5477.000000   175.7034028  15.4071139    1.65   99.00  0.039     2.80     32
3659.000000   175.6249519  15.448021    1.96   99.00  0.048     3.65     32
3839.000000   175.6656227  15.4449563    0.36   23.53  0.000     1.35     32
4110.000000   175.7071924  15.4386839    0.44   24.30  0.000     1.35     32
4377.000000   175.6730647  15.4339791    0.51   24.29  0.000     1.35     32
3575.000000   175.6523156  15.4489348    1.67   99.00  0.025     2.06     32
2516.000000   175.6706497  15.4666286    1.86   24.98  0.000     1.35     32
1337.000000   175.7056817  15.4904372    0.48   25.96  0.009     2.56     31
2216.000000   175.6824646  15.4735053    0.33   22.48  0.000     1.36     31
6251.000000   175.7025596  15.3894102    1.63   99.00  0.048     3.81     31
1412.000000   175.6964404  15.4885831    0.44   23.93  0.007     2.29     31
229.000000   175.6631038  15.5132679    1.96   99.00  0.049     3.98     31
954.000000   175.6560364  15.4953194    1.98   99.00  0.042     3.22     31
4175.000000   175.6322269  15.4380526    1.64   99.00  0.043     3.32     31
451.000000   175.6907304  15.5068444    1.64   99.00  0.043     3.33     31
4229.000000   175.7464291  15.43904    0.40   27.15  0.012     3.46     31
1772.000000   175.6881847  15.4820466    0.73   23.52  0.004     1.84     31
4979.000000   175.7144785  15.4224675    0.40   99.00  0.028     2.32     31
3614.000000   175.7136207  15.4488238    0.37   24.82  0.001     1.49     31
5357.000000   175.6588355  15.4121661    0.41   99.00  0.037     2.89     31
2169.000000   175.7287077  15.4748868    0.42   99.00  0.035     2.75     31
2877.000000   175.7191056  15.4589923    1.84   23.91  0.004     1.86     30
1704.000000   175.7111448  15.4834707    0.40   99.00  0.028     2.35     30
3962.000000   175.6656045  15.4415433    0.39   24.55  0.000     1.42     30
2085.000000   175.7046853  15.4782951    0.73   23.40  0.004     1.88     30
3151.000000   175.6395151  15.4562425    1.93   28.15  0.010     2.82     30
1084.000000   175.7144498  15.4954315    1.83   99.00  0.038     3.06     30
1805.000000   175.6470242  15.4812987    0.54   24.12  0.009     2.97     30
3102.000000   175.7258692  15.4563113    0.71   20.08  0.005     2.21     30
5355.000000   175.68011  15.4122228    1.83   99.00  0.028     2.39     30
3056.000000   175.648058  15.458574    0.40   99.00  0.027     2.35     30
3876.000000   175.6469475  15.4442736    0.41   28.15  0.008     2.41     30
3060.000000   175.6637117  15.4567882    0.15   20.48  0.000     1.44     30
2726.000000   175.6666418  15.4638599    0.40   23.34  0.000     1.44     30
627.000000   175.712894  15.5031614    1.70   28.90  0.012     3.43     30
2460.000000   175.7443377  15.4697116    1.64   99.00  0.041     3.44     30
3585.000000   175.7127086  15.4475385    0.53   22.47  0.000     1.45     30
5204.000000   175.6791316  15.4159441    0.73   21.52  0.005     2.19     30
5374.000000   175.6962553  15.4114952    0.40   99.00  0.028     2.44     30
5350.000000   175.7334746  15.4112196    1.64   99.00  0.042     3.57     30
6111.000000   175.7030698  15.3944418    1.64   99.00  0.041     3.53     29
2563.000000   175.6442605  15.467456    1.67   25.24  0.008     2.70     29
2636.000000   175.707741  15.4668361    0.42   22.88  0.000     1.47     29
3097.000000   175.6630348  15.4568268    0.35   24.08  0.000     1.48     29
1236.000000   175.642684  15.4919142    1.64   99.00  0.041     3.57     29
1871.000000   175.6628802  15.4798508    1.73   25.82  0.006     2.24     29
4833.000000   175.6275325  15.4252809    1.64   99.00  0.043     3.83     29
1473.000000   175.7033173  15.4872414    0.45   20.06  0.005     2.33     29
186.000000   175.6737732  15.514475    1.64   99.00  0.043     3.87     29
4194.000000   175.6671601  15.4367136    2.05   26.40  0.000     1.49     29
2133.000000   175.7065997  15.4753937    2.00   26.12  0.003     1.80     29
3032.000000   175.712829  15.4578563    1.83   24.37  0.000     1.49     29
1464.000000   175.7345721  15.4865892    1.64   99.00  0.039     3.43     29
3596.000000   175.7342744  15.4483798    1.70   99.00  0.030     2.69     29
3055.000000   175.7119514  15.4608959    0.09   23.84  0.000     1.50     29
4929.000000   175.6783961  15.4237894    1.79   99.00  0.009     1.75     29
2713.000000   175.710507  15.4638711    2.69   26.30  0.000     1.51     29
2290.000000   175.7018557  15.4726593    0.56   22.50  0.000     1.51     29
6284.000000   175.7120518  15.3882111    1.64   99.00  0.043     4.04     29
2528.000000   175.7078357  15.467924    0.44   22.48  0.000     1.52     29
2061.000000   175.6890179  15.4767059    0.48   24.59  0.000     1.52     29
3704.000000   175.6619422  15.4470212    0.11   22.18  0.000     1.53     28
3667.000000   175.6215565  15.4478707    1.64   99.00  0.041     3.84     28
6406.000000   175.6935383  15.3852091    1.64   99.00  0.042     3.98     28
1184.000000   175.7014903  15.4934297    0.40   99.00  0.028     2.64     28
4837.000000   175.6867761  15.4258984    0.26   24.12  0.000     1.53     28
4651.000000   175.6808559  15.4267856    0.44   22.98  0.000     1.53     28
4282.000000   175.71576  15.4357363    0.45   26.03  0.003     1.86     28
2629.000000   175.7116602  15.4665559    0.48   24.17  0.001     1.65     28
5033.000000   175.7190928  15.4207997    0.42   26.40  0.007     2.57     28
4059.000000   175.6374758  15.4405649    2.00   99.00  0.032     2.99     28
6336.000000   175.7080795  15.385747    1.98   99.00  0.042     4.11     28
2912.000000   175.7133259  15.4598701    0.18   23.40  0.000     1.55     28
2217.000000   175.7009762  15.4740567    0.40   24.42  0.000     1.56     28
1025.000000   175.6971681  15.4957704    0.40   99.00  0.028     2.72     28
3075.000000   175.6185686  15.4572009    1.64   99.00  0.041     4.03     28
4223.000000   175.7096185  15.4358831    0.31   22.68  0.000     1.56     28
3118.000000   175.6407905  15.4570386    0.40   99.00  0.028     2.75     28
1280.000000   175.6646704  15.4913786    0.40   99.00  0.028     2.75     28
1183.000000   175.7045929  15.4943288    0.40   99.00  0.028     2.75     28
4168.000000   175.7458751  15.4368933    1.65   99.00  0.036     3.46     28
5263.000000   175.732179  15.415126    1.99   99.00  0.035     3.36     28
4290.000000   175.7133071  15.4377131    0.36   24.98  0.001     1.68     28
1123.000000   175.7241626  15.4894799    2.00   99.00  0.032     3.10     28
1024.000000   175.6973421  15.4960364    1.74   25.41  0.007     2.73     28
1143.000000   175.7053229  15.4947198    0.40   99.00  0.028     2.79     28
1817.000000   175.6508082  15.481066    0.40   99.00  0.028     2.79     28
4118.000000   175.6448273  15.4390755    1.92   99.00  0.025     2.60     27
1715.000000   175.7254413  15.4830723    0.40   99.00  0.029     2.88     27
3821.000000   175.7214173  15.4454436    0.42   24.74  0.003     1.97     27
1856.000000   175.6997483  15.479705    0.63   24.70  0.002     1.83     27
4226.000000   175.643688  15.4366826    1.72   26.64  0.007     2.71     27
3853.000000   175.6589375  15.4445838    0.53   23.43  0.001     1.73     27
1930.000000   175.669597  15.4794251    0.55   25.07  0.003     1.99     27
2724.000000   175.6634154  15.4641072    0.37   22.65  0.000     1.61     27
4119.000000   175.712481  15.4387337    1.97   24.89  0.000     1.61     27
4893.000000   175.6776135  15.4242979    0.68   23.43  0.001     1.73     27
5119.000000   175.6532543  15.4189039    0.42   25.82  0.007     2.80     27
806.000000   175.6653583  15.5005254    1.65   99.00  0.032     3.22     27
2705.000000   175.7126573  15.4641382    0.09   20.26  0.000     1.62     27
1777.000000   175.6395642  15.4821324    1.68   99.00  0.033     3.35     27
2056.000000   175.6546581  15.4767239    0.74   23.47  0.005     2.45     27
1525.000000   175.6833929  15.4803465    0.56   21.88  0.001     1.76     27
5646.000000   175.6750498  15.4012027    0.53   22.98  0.007     3.10     27
3765.000000   175.6368773  15.4476023    0.53   24.40  0.007     2.96     27
5645.000000   175.7070626  15.4031515    2.00   99.00  0.030     3.10     27
5288.000000   175.7372984  15.4144364    1.65   99.00  0.035     3.62     27
1256.000000   175.7208491  15.4918856    0.53   26.64  0.008     3.09     27
1319.000000   175.7219692  15.4879879    0.40   99.00  0.028     2.95     27
4856.000000   175.6819688  15.4246309    0.10   19.75  0.000     1.64     27
4519.000000   175.7343752  15.4306894    0.40   99.00  0.028     2.96     27
4598.000000   175.733131  15.4273758    0.40   99.00  0.028     2.98     27
2840.000000   175.7293243  15.4642349    0.68   23.28  0.005     2.52     27
860.000000   175.7038129  15.4987962    0.40   99.00  0.028     2.99     26
3123.000000   175.6300908  15.4560452    2.00   99.00  0.032     3.36     26
4302.000000   175.7464582  15.4340544    1.84   26.51  0.009     3.54     26
5255.000000   175.7240447  15.4153302    0.40   99.00  0.028     3.01     26
3125.000000   175.6360243  15.4567537    0.40   99.00  0.028     3.02     26
4562.000000   175.7438934  15.4291382    0.42   99.00  0.033     3.50     26
2108.000000   175.713162  15.4758779    0.58   25.04  0.003     2.07     26
3220.000000   175.7466845  15.4546727    2.00   99.00  0.032     3.40     26
4621.000000   175.7030338  15.4277193    0.28   24.09  0.000     1.67     26
5201.000000   175.6556524  15.416624    2.01   99.00  0.025     2.80     26
4037.000000   175.6588424  15.4405707    0.64   22.42  0.001     1.80     26
5533.000000   175.6651105  15.4072838    0.40   99.00  0.027     2.96     26
3057.000000   175.7212842  15.457966    0.66   21.71  0.002     1.97     26
3307.000000   175.6226215  15.4536974    1.65   99.00  0.035     3.78     26
1677.000000   175.6609769  15.4836855    0.60   24.74  0.005     2.49     26
3838.000000   175.7184199  15.4447134    0.63   22.89  0.001     1.81     26
1277.000000   175.7209688  15.4914423    0.40   99.00  0.028     3.07     26
1286.000000   175.7216579  15.4909409    0.40   99.00  0.028     3.07     26
688.000000   175.6842091  15.502503    0.40   99.00  0.028     3.07     26
5343.000000   175.7289656  15.4138759    1.66   99.00  0.030     3.27     26
3937.000000   175.6302641  15.4428068    2.00   99.00  0.031     3.37     26
3025.000000   175.6349479  15.4591209    0.40   99.00  0.028     3.10     26
3479.000000   175.7172012  15.4510617    0.39   24.82  0.000     1.69     26
665.000000   175.697803  15.5028635    0.40   99.00  0.028     3.14     26
1451.000000   175.7379549  15.4859147    2.00   99.00  0.032     3.56     26
2034.000000   175.7447462  15.4743662    2.00   99.00  0.032     3.56     26
911.000000   175.7122209  15.4987582    0.40   99.00  0.028     3.17     26
4464.000000   175.6662412  15.4319443    0.49   23.18  0.000     1.71     26
886.000000   175.7058027  15.4991521    1.96   26.20  0.007     3.05     26
6330.000000   175.7053245  15.3844909    1.65   99.00  0.036     4.14     26
5796.000000   175.6855614  15.3997062    0.40   99.00  0.027     3.10     26
3291.000000   175.6159069  15.4531078    1.65   99.00  0.036     4.17     25
833.000000   175.7109071  15.5000452    0.40   99.00  0.028     3.21     25
5362.000000   175.6885203  15.4117934    0.59   24.37  0.004     2.38     25
5574.000000   175.7288921  15.4052396    1.65   99.00  0.032     3.64     25
901.000000   175.7161026  15.4980289    0.40   99.00  0.028     3.24     25
2833.000000   175.7299162  15.4630322    0.71   21.37  0.004     2.53     25
3928.000000   175.7167766  15.4431956    0.56   23.65  0.000     1.74     25
2206.000000   175.6366886  15.4741043    0.40   99.00  0.028     3.26     25
298.000000   175.700326  15.5101347    2.00   99.00  0.031     3.60     25
4217.000000   175.7426753  15.4372617    0.40   99.00  0.028     3.28     25
5493.000000   175.7252853  15.4080509    1.66   99.00  0.029     3.38     25
4320.000000   175.7403559  15.4326005    1.70   25.21  0.007     3.23     25
6127.000000   175.6949403  15.393573    1.66   99.00  0.030     3.49     25
4503.000000   175.7197713  15.4309941    0.55   24.37  0.003     2.21     25
5366.000000   175.6667245  15.4113772    0.66   23.83  0.005     2.70     25
3888.000000   175.7425406  15.4438094    2.01   99.00  0.027     3.19     25
4100.000000   175.6589756  15.4427637    0.39   24.33  0.000     1.75     25
5731.000000   175.6638003  15.4015826    0.40   99.00  0.028     3.30     25
4581.000000   175.7069454  15.4285751    2.00   25.96  0.000     1.76     25
4950.000000   175.7131564  15.423394    0.40   24.38  0.003     2.22     25
522.000000   175.6984247  15.5056946    0.40   99.00  0.028     3.31     25
1845.000000   175.6891414  15.480683    0.38   25.01  0.000     1.76     25
2448.000000   175.6644465  15.4700923    0.27   24.98  0.000     1.76     25
1028.000000   175.6667345  15.4964418    1.67   99.00  0.024     2.97     25
2384.000000   175.6674798  15.4732194    0.15   23.45  0.000     1.76     25
718.000000   175.7147209  15.5006742    0.40   99.00  0.028     3.34     25
4971.000000   175.6910055  15.4219169    1.79   24.89  0.000     1.78     25
4440.000000   175.6639562  15.4328142    2.38   99.00  0.000     1.78     25
5111.000000   175.6599871  15.4190638    1.68   99.00  0.017     2.52     25
3171.000000   175.7549785  15.4526623    2.00   99.00  0.032     3.88     25
5011.000000   175.686962  15.4215752    0.57   24.74  0.000     1.79     25
